player_id,player_slug,player_tag,player_name,player_country
5f3d8fdd95f40596eae240d9,https://octane.gg/players/40d9-davinsano,davinsano,Davi Augusto Silva Chaves,br
5f3d8fdd95f40596eae24418,https://octane.gg/players/4418-davitrox,Davitrox,David Gárate,cl
603d350a379faff731b9fcf6,https://octane.gg/players/fcf6-davoof,Davoof,Davide Lo Cicero,it
629b2251da9d7ca1c7bb1c84,https://octane.gg/players/1c84-dcln,Dcln,,za
6266e0aada9d7ca1c7bad083,https://octane.gg/players/d083-ddilsta,DDilsta,,th
5f3d8fdd95f40596eae2403c,https://octane.gg/players/403c-dead-monster,Dead-Monster,Lorenzo Tongiorgi,it
5f3d8fdd95f40596eae240df,https://octane.gg/players/40df-deathxplotion,Deathxplotion,Bryan,cl
61731b9b143c37878b23a1d2,https://octane.gg/players/a1d2-dece1ver,dece1ver,,za
5f3d8fdd95f40596eae23f0a,https://octane.gg/players/3f0a-decka,Decka,Alex Tsoutsouras,au
5f3d8fdd95f40596eae23da0,https://octane.gg/players/3da0-deevo,Deevo,David Morrow,en
60c5cb379fc1a47e5f111abc,https://octane.gg/players/1abc-defiant,defiant,,jp
61801932f8090ec74528a6b8,https://octane.gg/players/a6b8-deliivery_god,Deliivery_God,,br
5f3d8fdd95f40596eae240b4,https://octane.gg/players/40b4-delta,Delta,Robbie Zager,us
5f3d8fdd95f40596eae23e61,https://octane.gg/players/3e61-delusion,delusioN,Aiden Hendry,au
60be0f77490bd8649dd30797,https://octane.gg/players/0797-deluxewiz,DeluxeWiz,Manesh Gandhi,in
60be178a490bd8649dd3082f,https://octane.gg/players/082f-dep,dep,Daffa Ramadhan,id
62712bd7c437fde7e02d54fc,https://octane.gg/players/54fc-depth,Depth,,jp
5f3d8fdd95f40596eae242a7,https://octane.gg/players/42a7-derk,Derk,Derrick Delos Reyes,ph
61896953f8090ec74528bb73,https://octane.gg/players/bb73-devezy,Devezy,,sa
5f3d8fdd95f40596eae24265,https://octane.gg/players/4265-diaz,diaz,Joshua Diaz,us
6162fd21f8090ec7452873ee,https://octane.gg/players/73ee-diesalot,diesalot,,in
619e616e143c37878b23f032,https://octane.gg/players/f032-dillawave,Dillawave,,re
61795310f8090ec7452895bf,https://octane.gg/players/95bf-distrion,distrion,,qa
6162fa9af8090ec74528738c,https://octane.gg/players/738c-dizzo,Dizzo,,in
6213e30cc437fde7e02d07e0,https://octane.gg/players/07e0-dlfi,dlfi.,,sa
5f3d8fdd95f40596eae23e28,https://octane.gg/players/3e28-dmentza,DmentZa,Raúl Palazuelos,es
